id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,categoria_clasificacion,regla_decisiva,terminos_detectados,per_ocu,clasificacion_proceso_hidrico,decision_hidrica_automatica,prioridad_hidrica_produccion,causa_decision_hidrica,en_mh,antecedente_mh,nota_antecedente_mh,direccion_completa,tipo_vial,nom_vial,numero_ext,letra_ext,numero_int,letra_int,tipo_asent,nomb_asent,cod_postal,localidad,municipio,entidad,telefono,correoelec,www,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,estado_revision_manual,establecimiento_encontrado,actividad_observada,evidencia_textil,evidencia_mezclilla,evidencia_proceso_humedo,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision
10965648,21074315223000881000000000U1,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE TEYUCA SN, COLONIA GUADALUPE, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,TEYUCA,,SN,,,COLONIA,GUADALUPE,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21811505,-98.37231129,https://www.google.com/maps/search/?api=1&query=CALLE+TEYUCA+SN+COLONIA+GUADALUPE+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21811505%2C-98.37231129,https://www.openstreetmap.org/?mlat=19.2181151&mlon=-98.3723113#map=19/19.2181151/-98.3723113,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
11031066,21074315223000271000000000U5,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE NINGUNO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,NINGUNO,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2212673866,,,19.2132786,-98.36913525,https://www.google.com/maps/search/?api=1&query=CALLE+NINGUNO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2132786%2C-98.36913525,https://www.openstreetmap.org/?mlat=19.2132786&mlon=-98.3691352#map=19/19.2132786/-98.3691352,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
11304210,21074315223000561000000000U9,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"PRIVADA PRIVADA DE LA GLORIA 1, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,PRIVADA DE LA GLORIA,1,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20863774,-98.37699365,https://www.google.com/maps/search/?api=1&query=PRIVADA+PRIVADA+DE+LA+GLORIA+1+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20863774%2C-98.37699365,https://www.openstreetmap.org/?mlat=19.2086377&mlon=-98.3769937#map=19/19.2086377/-98.3769937,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
11530961,21074315223000342000000000U4,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa,6 a 10 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"PRIVADA NINGUNO 35, LOCALIDAD CUARTA SECCION, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,35,,,,LOCALIDAD,CUARTA SECCION,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2481000897,,,19.2133537,-98.37415935,https://www.google.com/maps/search/?api=1&query=PRIVADA+NINGUNO+35+LOCALIDAD+CUARTA+SECCION+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2133537%2C-98.37415935,https://www.openstreetmap.org/?mlat=19.2133537&mlon=-98.3741593#map=19/19.2133537/-98.3741593,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
8776861,21074461110008371010000000U6,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE GLORIA 89, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,GLORIA,89,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20787139,-98.37602851,https://www.google.com/maps/search/?api=1&query=CALLE+GLORIA+89+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20787139%2C-98.37602851,https://www.openstreetmap.org/?mlat=19.2078714&mlon=-98.3760285#map=19/19.2078714/-98.3760285,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
9566007,21074315223001311000000000U8,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE GLORIA SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,GLORIA,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20777613,-98.37572813,https://www.google.com/maps/search/?api=1&query=CALLE+GLORIA+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20777613%2C-98.37572813,https://www.openstreetmap.org/?mlat=19.2077761&mlon=-98.3757281#map=19/19.2077761/-98.3757281,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
9590208,21074315223001201000000000U1,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE CONCEPCION 3, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CONCEPCION,3,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271161775,,,19.21873841,-98.3777512,https://www.google.com/maps/search/?api=1&query=CALLE+CONCEPCION+3+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21873841%2C-98.3777512,https://www.openstreetmap.org/?mlat=19.2187384&mlon=-98.3777512#map=19/19.2187384/-98.3777512,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
10830903,21074315229002621000000000U6,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"PRIVADA DOMINGO ARENAS 45, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,DOMINGO ARENAS,45,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21134481,-98.3856217,https://www.google.com/maps/search/?api=1&query=PRIVADA+DOMINGO+ARENAS+45+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21134481%2C-98.3856217,https://www.openstreetmap.org/?mlat=19.2113448&mlon=-98.3856217#map=19/19.2113448/-98.3856217,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
10966285,21074315223001301000000000U9,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE GLORIA 21, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,GLORIA,21,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20761424,-98.37519692,https://www.google.com/maps/search/?api=1&query=CALLE+GLORIA+21+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20761424%2C-98.37519692,https://www.openstreetmap.org/?mlat=19.2076142&mlon=-98.3751969#map=19/19.2076142/-98.3751969,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
8088969,21074315229001661000000000U3,DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE CORREGIDORA SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CORREGIDORA,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20847206,-98.37541144,https://www.google.com/maps/search/?api=1&query=CALLE+CORREGIDORA+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20847206%2C-98.37541144,https://www.openstreetmap.org/?mlat=19.2084721&mlon=-98.3754114#map=19/19.2084721/-98.3754114,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
8271528,21074315229001641000000000U5,DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE XICOHTENCATL 18, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,XICOHTENCATL,18,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20887583,-98.38169434,https://www.google.com/maps/search/?api=1&query=CALLE+XICOHTENCATL+18+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20887583%2C-98.38169434,https://www.openstreetmap.org/?mlat=19.2088758&mlon=-98.3816943#map=19/19.2088758/-98.3816943,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
10483301,21074315229002461000000000U7,DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"PRIVADA CIELITO LINDO 20, COLONIA SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,CIELITO LINDO,20,,,,COLONIA,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20732028,-98.38949209,https://www.google.com/maps/search/?api=1&query=PRIVADA+CIELITO+LINDO+20+COLONIA+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20732028%2C-98.38949209,https://www.openstreetmap.org/?mlat=19.2073203&mlon=-98.3894921#map=19/19.2073203/-98.3894921,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
11197761,21074315223000481000000000U0,DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa|pantalon,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE RAFAEL ESPINOSA FLORES 151, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,RAFAEL ESPINOSA FLORES,151,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2212925278,,,19.2046455,-98.38502971,https://www.google.com/maps/search/?api=1&query=CALLE+RAFAEL+ESPINOSA+FLORES+151+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2046455%2C-98.38502971,https://www.openstreetmap.org/?mlat=19.2046455&mlon=-98.3850297#map=19/19.2046455/-98.3850297,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
8089385,21074315229001861000000000U9,DESHEBRADO SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,inc_mezclilla_texto,deshebrado|ropa,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"PRIVADA PRIVADA DEL VOLCAN 7, COLONIA SAN ANTONIO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,PRIVADA DEL VOLCAN,7,,,,COLONIA,SAN ANTONIO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20865442,-98.38539493,https://www.google.com/maps/search/?api=1&query=PRIVADA+PRIVADA+DEL+VOLCAN+7+COLONIA+SAN+ANTONIO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20865442%2C-98.38539493,https://www.openstreetmap.org/?mlat=19.2086544&mlon=-98.3853949#map=19/19.2086544/-98.3853949,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
10947392,21074315229002491000000000U4,DESHEBRADORA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,base_saic_textil,ropa,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"BOULEVARD RIO XOCHIAC 7, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",BOULEVARD,RIO XOCHIAC,7,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21487181,-98.38317009,https://www.google.com/maps/search/?api=1&query=BOULEVARD+RIO+XOCHIAC+7+PUEBLO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21487181%2C-98.38317009,https://www.openstreetmap.org/?mlat=19.2148718&mlon=-98.3831701#map=19/19.2148718/-98.3831701,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
9747796,21074313220000011000000000U3,MANUFACTURA DE ETIQUETA EN PIEL,,313220,Fabricaci�n de telas angostas de tejido de trama y pasamaner�a,produccion_textil,base_saic_textil,telas|tejido|manufactura|piel,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE NINGUNO 312, COLONIA GUADALUPE, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,NINGUNO,312,,,,COLONIA,GUADALUPE,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21958272,-98.37372357,https://www.google.com/maps/search/?api=1&query=CALLE+NINGUNO+312+COLONIA+GUADALUPE+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21958272%2C-98.37372357,https://www.openstreetmap.org/?mlat=19.2195827&mlon=-98.3737236#map=19/19.2195827/-98.3737236,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
3427871,21074812210000202021000000U5,PEGADO DE PRESILLA SIN NOMBRE,,315123,Fabricaci�n de ropa exterior de tejido de punto,produccion_textil,base_saic_textil,tejido|ropa,6 a 10 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE ADOLFO LOPEZ MATEOS 5, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,ADOLFO LOPEZ MATEOS,5,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21221675,-98.38532579,https://www.google.com/maps/search/?api=1&query=CALLE+ADOLFO+LOPEZ+MATEOS+5+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21221675%2C-98.38532579,https://www.openstreetmap.org/?mlat=19.2122167&mlon=-98.3853258#map=19/19.2122167/-98.3853258,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
10623693,21074315223000671000000000U6,PRESILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,base_saic_textil,ropa,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE CIPRES SN, COLONIA GUADALUPE, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CIPRES,,SN,,,COLONIA,GUADALUPE,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271070983,,,19.21687474,-98.37430582,https://www.google.com/maps/search/?api=1&query=CALLE+CIPRES+SN+COLONIA+GUADALUPE+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21687474%2C-98.37430582,https://www.openstreetmap.org/?mlat=19.2168747&mlon=-98.3743058#map=19/19.2168747/-98.3743058,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
11293300,21074315223000861000000000U3,TALER DE COSTURA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,costura,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE TRIUNFO 8, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,TRIUNFO,8,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21023062,-98.38448934,https://www.google.com/maps/search/?api=1&query=CALLE+TRIUNFO+8+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21023062%2C-98.38448934,https://www.openstreetmap.org/?mlat=19.2102306&mlon=-98.3844893#map=19/19.2102306/-98.3844893,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
3326365,21074314991000141020000000U3,TALLER DE BORDADO,,314991,"Confecci�n, bordado y deshilado de productos textiles",produccion_textil,base_saic_textil,bordado,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE ADOLFO LOPEZ MATEOS 3, LOCALIDAD SANTA ANA, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,ADOLFO LOPEZ MATEOS,3,,,,LOCALIDAD,SANTA ANA,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20312208,-98.38162361,https://www.google.com/maps/search/?api=1&query=CALLE+ADOLFO+LOPEZ+MATEOS+3+LOCALIDAD+SANTA+ANA+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20312208%2C-98.38162361,https://www.openstreetmap.org/?mlat=19.2031221&mlon=-98.3816236#map=19/19.2031221/-98.3816236,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
8089083,21074314991000181000000000U9,TALLER DE BORDADO,,314991,"Confecci�n, bordado y deshilado de productos textiles",produccion_textil,base_saic_textil,bordado,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE ZARAGOZA 50, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,ZARAGOZA,50,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21109815,-98.37830178,https://www.google.com/maps/search/?api=1&query=CALLE+ZARAGOZA+50+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21109815%2C-98.37830178,https://www.openstreetmap.org/?mlat=19.2110982&mlon=-98.3783018#map=19/19.2110982/-98.3783018,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
3428120,21074315229000491001000000U6,TALLER DE COSTURA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,base_saic_textil,ropa|costura,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE SANTA CRUZ 3, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SANTA CRUZ,3,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21605447,-98.3782744,https://www.google.com/maps/search/?api=1&query=CALLE+SANTA+CRUZ+3+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21605447%2C-98.3782744,https://www.openstreetmap.org/?mlat=19.2160545&mlon=-98.3782744#map=19/19.2160545/-98.3782744,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
11339946,21074315223000841000000000U5,TALLER DE COSTURA,,315223,Confecci�n en serie de uniformes,produccion_textil,base_saic_textil,costura,0 a 5 personas,SECO_EXPLICITO,EXCLUIR_SECO,fuera_hidrico,"El nombre declara corte, costura, confección, deshebrado, bordado o ensamble; proceso seco fuera del universo hídrico",False,NO_APARECE_EN_MH,,"CALLE MELCHOR OCAMPO 1, LOCALIDAD SANTA ANA XALMIMILULCP, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,MELCHOR OCAMPO,1,,,,LOCALIDAD,SANTA ANA XALMIMILULCP,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271221004,,,19.21142865,-98.38383694,https://www.google.com/maps/search/?api=1&query=CALLE+MELCHOR+OCAMPO+1+LOCALIDAD+SANTA+ANA+XALMIMILULCP+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21142865%2C-98.38383694,https://www.openstreetmap.org/?mlat=19.2114286&mlon=-98.3838369#map=19/19.2114286/-98.3838369,RESUELTO_AUTOMATICAMENTE,,,,,,,,,,,
